date, minTemp, maxTemp, clear, cloudy, rain, snow, storm, wind, weekend, holiday, visitorTotal, visitorMale, visitorFemale, visitorKids, VisitorTeenage, VisitorAdult, VisitorElderly, OverMonthlyAverage 
2018-08-11,28, 35, 0, 1, 0, 0, 0, 4, 1, 0,28711, 10944, 17767, 13216, 1706, 5717, 8072,1
2018-08-12,26, 29, 0, 0, 1, 0, 1, 7, 1, 0,31614, 10773, 20841, 4860, 10331, 2307, 14116,1
2018-08-13,28, 33, 0, 1, 0, 0, 0, 5, 0, 0,195, 25, 170, 97, 27, 11, 60,0
2018-08-14,28, 34, 0, 0, 1, 0, 0, 5, 0, 0,26686, 4436, 22250, 12124, 2298, 2301, 9963,1
2018-08-15,28, 33, 0, 1, 1, 0, 0, 4, 0, 0,22831, 3586, 19245, 2488, 10063, 3977, 6303,1
2018-08-16,26, 32, 0, 0, 1, 0, 1, 7, 0, 0,22919, 9474, 13445, 6185, 4153, 1810, 10771,1
2018-08-17,26, 29, 0, 0, 1, 0, 0, 5, 0, 0,22425, 7405, 15020, 3854, 4080, 1882, 12609,1
2018-08-18,27, 32, 0, 1, 0, 0, 0, 5, 1, 0,27546, 8169, 19377, 10217, 5563, 4659, 7107,1
2018-08-19,28, 33, 0, 1, 0, 0, 0, 4, 1, 0,29356, 14395, 14961, 11492, 8409, 1412, 8043,1
2018-08-20,27, 34, 0, 1, 1, 0, 0, 4, 0, 0,73, 30, 43, 13, 14, 16, 30,0
2018-08-21,27, 29, 0, 1, 1, 0, 1, 4, 0, 0,28089, 6916, 21173, 7605, 9848, 1219, 9417,1
2018-08-22,27, 33, 0, 1, 0, 0, 0, 5, 0, 0,23346, 9303, 14043, 9654, 2160, 1556, 9976,1
2018-08-23,25, 33, 0, 1, 0, 0, 0, 5, 0, 0,22607, 6757, 15850, 3777, 3526, 4236, 11068,1
2018-08-24,26, 32, 0, 1, 1, 0, 0, 2, 0, 0,21443, 2917, 18526, 2589, 4891, 6154, 7809,1
2018-08-25,26, 29, 0, 0, 1, 0, 0, 4, 1, 0,27166, 9126, 18040, 6225, 4955, 2117, 13869,1
2018-08-26,27, 29, 0, 1, 1, 0, 0, 4, 1, 0,26987, 3934, 23053, 8675, 5136, 2852, 10324,1
2018-08-27,27, 33, 0, 1, 0, 0, 0, 5, 0, 0,114, 17, 97, 14, 30, 23, 47,0
2018-08-28,27, 33, 0, 1, 0, 0, 0, 6, 0, 0,21296, 4191, 17105, 5203, 3375, 4280, 8438,1
2018-08-29,27, 32, 0, 1, 0, 0, 0, 5, 0, 0,15109, 7137, 7972, 6828, 2248, 1525, 4508,0
2018-08-30,27, 33, 0, 1, 0, 0, 0, 2, 0, 0,9599, 1680, 7919, 1970, 1632, 910, 5087,0
2018-08-31,27, 34, 0, 1, 1, 0, 0, 2, 0, 0,9763, 3042, 6721, 2154, 1192, 2608, 3809,0
2018-09-01,27, 32, 0, 1, 1, 0, 0, 2, 1, 0,11766, 3264, 8502, 3060, 4338, 2015, 2353,1
2018-09-02,27, 33, 0, 1, 1, 0, 1, 2, 1, 0,9103, 1405, 7698, 2712, 2438, 998, 2955,1
2018-09-03,27, 35, 0, 0, 1, 0, 0, 2, 0, 0,832, 233, 599, 250, 270, 141, 171,0
2018-09-04,24, 32, 0, 1, 0, 0, 0, 5, 0, 0,3263, 367, 2896, 1614, 202, 148, 1299,0
2018-09-05,26, 32, 0, 1, 0, 0, 0, 2, 0, 0,3191, 614, 2577, 417, 734, 981, 1059,0
2018-09-06,24, 32, 0, 1, 1, 0, 0, 2, 0, 0,2770, 476, 2294, 651, 418, 313, 1388,0
2018-09-07,22, 25, 0, 0, 1, 0, 0, 4, 0, 0,3168, 1467, 1701, 755, 1067, 145, 1201,0
2018-09-08,22, 26, 0, 1, 1, 0, 0, 4, 1, 0,7673, 2455, 5218, 2628, 772, 1748, 2525,1
2018-09-09,22, 29, 0, 1, 0, 0, 0, 5, 1, 0,7619, 3103, 4516, 2401, 1527, 1160, 2531,1
2018-09-10,23, 27, 0, 1, 0, 0, 0, 4, 0, 0,88, 15, 73, 34, 10, 9, 35,0
2018-09-11,24, 27, 0, 0, 1, 0, 0, 5, 0, 0,2559, 975, 1584, 485, 772, 571, 731,0
2018-09-12,25, 28, 0, 0, 1, 0, 0, 2, 0, 0,2384, 757, 1627, 901, 677, 136, 670,0
2018-09-13,24, 29, 0, 1, 1, 0, 0, 2, 0, 0,2423, 569, 1854, 778, 325, 454, 866,0
2018-09-14,25, 31, 0, 1, 0, 0, 0, 2, 0, 0,5603, 2040, 3563, 1746, 917, 1220, 1720,0
2018-09-15,25, 32, 0, 1, 0, 0, 0, 4, 1, 0,14243, 1945, 12298, 5757, 1319, 1961, 5206,1
2018-09-16,25, 32, 0, 0, 1, 0, 0, 4, 1, 0,15645, 2634, 13011, 6460, 1994, 2089, 5102,1
2018-09-17,24, 27, 0, 0, 1, 0, 1, 4, 0, 0,53, 8, 45, 11, 8, 13, 21,0
2018-09-18,26, 30, 0, 1, 1, 0, 0, 4, 0, 0,4385, 1268, 3117, 1267, 1259, 333, 1526,0
2018-09-19,27, 33, 0, 1, 1, 0, 1, 2, 0, 0,3800, 514, 3286, 1719, 512, 236, 1333,0
2018-09-20,25, 33, 0, 0, 1, 0, 1, 4, 0, 0,3697, 952, 2745, 1195, 276, 358, 1868,0
2018-09-21,23, 27, 0, 0, 1, 0, 0, 4, 0, 0,5553, 1160, 4393, 2676, 955, 662, 1260,0
2018-09-22,22, 28, 0, 0, 1, 0, 0, 2, 1, 0,10494, 1628, 8866, 4327, 1849, 1884, 2434,1
2018-09-23,21, 27, 0, 0, 0, 0, 0, 4, 1, 0,15674, 3110, 12564, 7671, 894, 3025, 4084,1
2018-09-24,21, 28, 0, 1, 0, 0, 0, 4, 0, 0,10450, 4529, 5921, 3517, 1743, 612, 4578,1
2018-09-25,21, 26, 0, 1, 0, 0, 0, 5, 0, 0,3258, 1367, 1891, 1123, 919, 447, 769,0
2018-09-26,22, 27, 0, 1, 0, 0, 0, 5, 0, 0,3645, 1106, 2539, 1641, 960, 366, 678,0
2018-09-27,20, 28, 0, 1, 0, 0, 0, 2, 0, 0,2975, 355, 2620, 517, 1181, 357, 920,0
2018-09-28,21, 27, 0, 1, 0, 0, 0, 4, 0, 0,2850, 1027, 1823, 1003, 793, 457, 597,0
2018-09-29,21, 27, 0, 1, 0, 0, 0, 5, 1, 0,4213, 569, 3644, 956, 1331, 752, 1174,0
2018-09-30,19, 28, 0, 0, 0, 0, 0, 5, 1, 0,5389, 664, 4725, 878, 866, 947, 2698,0
2018-10-01,18, 25, 0, 0, 0, 0, 0, 5, 0, 0,18918, 8317, 10601, 2227, 4753, 1412, 10526,1
2018-10-02,18, 25, 0, 0, 0, 0, 0, 2, 0, 0,28797, 7995, 20802, 6287, 8463, 4746, 9301,1
2018-10-03,20, 25, 0, 0, 0, 0, 0, 2, 0, 0,28942, 6390, 22552, 9505, 5368, 2955, 11114,1
2018-10-04,20, 26, 0, 1, 1, 0, 0, 5, 0, 0,29444, 12811, 16633, 11237, 5531, 1670, 11006,1
2018-10-05,19, 22, 0, 1, 1, 0, 0, 6, 0, 0,26915, 10815, 16100, 7437, 4286, 4560, 10632,1
2018-10-06,19, 26, 0, 1, 0, 0, 0, 5, 1, 0,18130, 3889, 14241, 7759, 5146, 1619, 3606,1
2018-10-07,19, 26, 0, 1, 0, 0, 0, 4, 1, 0,9604, 3182, 6422, 3287, 1302, 2172, 2843,1
2018-10-08,19, 25, 0, 1, 0, 0, 0, 4, 0, 0,416, 129, 287, 52, 163, 21, 180,0
2018-10-09,18, 24, 0, 1, 1, 0, 0, 2, 0, 0,2315, 253, 2062, 242, 944, 189, 940,0
2018-10-10,16, 21, 0, 1, 0, 0, 0, 2, 0, 0,3087, 1230, 1857, 1410, 720, 331, 626,0
2018-10-11,15, 21, 0, 1, 0, 0, 0, 4, 0, 0,3338, 422, 2916, 1128, 1003, 172, 1035,0
2018-10-12,15, 21, 0, 1, 0, 0, 0, 2, 0, 0,3104, 625, 2479, 1022, 540, 486, 1056,0
2018-10-13,17, 22, 0, 1, 0, 0, 0, 2, 1, 0,6440, 2967, 3473, 3132, 977, 293, 2038,0
2018-10-14,18, 22, 0, 1, 0, 0, 0, 2, 1, 0,6766, 1603, 5163, 830, 1070, 622, 4244,0
2018-10-15,18, 23, 0, 1, 1, 0, 0, 2, 0, 0,322, 79, 243, 42, 101, 23, 156,0
2018-10-16,15, 19, 0, 1, 1, 0, 0, 2, 0, 0,4682, 2269, 2413, 1737, 450, 1118, 1377,0
2018-10-17,16, 22, 0, 1, 0, 0, 0, 4, 0, 0,3804, 1585, 2219, 1353, 459, 896, 1096,0
2018-10-18,13, 21, 0, 1, 0, 0, 0, 6, 0, 0,3960, 1348, 2612, 1007, 842, 792, 1319,0
2018-10-19,16, 21, 0, 1, 0, 0, 0, 2, 0, 0,5198, 1195, 4003, 1950, 1390, 547, 1311,0
2018-10-20,16, 20, 0, 1, 0, 0, 0, 2, 1, 0,6969, 1876, 5093, 3053, 1448, 1217, 1251,0
2018-10-21,17, 22, 0, 0, 1, 0, 0, 2, 1, 0,8518, 1809, 6709, 3918, 664, 1535, 2401,0
2018-10-22,16, 19, 0, 1, 1, 0, 0, 2, 0, 0,73, 27, 46, 36, 5, 13, 19,0
2018-10-23,17, 22, 0, 1, 0, 0, 0, 6, 0, 0,3650, 1589, 2061, 1308, 388, 719, 1235,0
2018-10-24,17, 23, 0, 1, 0, 0, 0, 2, 0, 0,4052, 1655, 2397, 747, 1277, 675, 1353,0
2018-10-25,17, 23, 0, 0, 1, 0, 0, 2, 0, 0,5638, 697, 4941, 1417, 1915, 497, 1809,0
2018-10-26,12, 22, 0, 1, 0, 0, 0, 4, 0, 0,4662, 747, 3915, 2221, 1078, 537, 826,0
2018-10-27,12, 20, 0, 0, 0, 0, 0, 4, 1, 0,9347, 3303, 6044, 3608, 1501, 1922, 2316,1
2018-10-28,14, 22, 0, 0, 0, 0, 0, 2, 1, 0,7149, 1429, 5720, 1635, 581, 2147, 2786,0
2018-10-29,15, 24, 0, 0, 0, 0, 0, 2, 0, 0,736, 93, 643, 333, 197, 65, 141,0
2018-10-30,14, 23, 0, 1, 0, 0, 0, 2, 0, 0,4740, 1479, 3261, 2021, 1067, 332, 1320,0
2018-10-31,13, 19, 0, 1, 0, 0, 0, 2, 0, 0,4492, 1189, 3303, 1684, 687, 597, 1524,0
2018-11-01,14, 19, 0, 1, 0, 0, 0, 2, 0, 0,4027, 1832, 2195, 553, 1377, 453, 1644,0
2018-11-02,16, 20, 0, 1, 0, 0, 0, 2, 0, 0,4399, 528, 3871, 1017, 755, 1258, 1369,0
2018-11-03,17, 20, 0, 1, 1, 0, 0, 2, 1, 0,5840, 848, 4992, 722, 746, 1894, 2478,0
2018-11-04,18, 23, 0, 1, 0, 0, 0, 2, 1, 0,7603, 2992, 4611, 2299, 1775, 989, 2540,1
2018-11-05,17, 22, 0, 0, 1, 0, 0, 4, 0, 0,133, 42, 91, 40, 10, 32, 51,0
2018-11-06,17, 21, 0, 0, 1, 0, 0, 2, 0, 0,6320, 2382, 3938, 2708, 1787, 623, 1202,1
2018-11-07,13, 19, 0, 0, 1, 0, 0, 2, 0, 0,3549, 1728, 1821, 1024, 478, 443, 1604,0
2018-11-08,10, 14, 0, 0, 1, 0, 0, 6, 0, 0,4510, 1097, 3413, 1433, 1328, 380, 1369,0
2018-11-09,12, 18, 0, 1, 0, 0, 0, 2, 0, 0,3045, 576, 2469, 1148, 846, 224, 827,0
2018-11-10,12, 19, 0, 1, 1, 0, 0, 4, 1, 0,6978, 2607, 4371, 1832, 979, 672, 3495,1
2018-11-11,15, 21, 0, 1, 1, 0, 0, 6, 1, 0,5711, 2710, 3001, 2111, 1616, 830, 1154,0
2018-11-12,13, 17, 0, 1, 1, 0, 0, 2, 0, 0,40, 9, 31, 12, 8, 9, 11,0
2018-11-13,12, 18, 0, 1, 0, 0, 0, 2, 0, 0,4783, 693, 4090, 2029, 403, 523, 1828,0
2018-11-14,13, 19, 0, 1, 0, 0, 0, 2, 0, 0,4871, 2323, 2548, 923, 536, 1229, 2183,0
2018-11-15,15, 18, 0, 0, 1, 0, 0, 2, 0, 0,7014, 736, 6278, 2541, 1366, 1092, 2015,1
2018-11-16,13, 17, 0, 1, 1, 0, 0, 6, 0, 0,7793, 3766, 4027, 1559, 2424, 1222, 2588,1
2018-11-17,13, 17, 0, 1, 1, 0, 0, 2, 1, 0,12318, 5848, 6470, 4734, 1341, 719, 5524,1
2018-11-18,10, 13, 0, 0, 1, 0, 0, 2, 1, 0,9158, 1314, 7844, 3290, 2454, 1057, 2357,1
2018-11-19,10, 15, 0, 1, 0, 0, 0, 2, 0, 0,237, 109, 128, 74, 62, 28, 73,0
2018-11-20,12, 17, 0, 1, 1, 0, 0, 2, 0, 0,3556, 685, 2871, 1104, 258, 541, 1653,0
2018-11-21,10, 15, 0, 1, 1, 0, 0, 4, 0, 0,7064, 3131, 3933, 3174, 1064, 917, 1909,1
2018-11-22,9, 15, 0, 1, 0, 0, 0, 2, 0, 0,4257, 844, 3413, 1673, 1017, 620, 947,0
2018-11-23,11, 17, 0, 1, 0, 0, 0, 2, 0, 0,6805, 1308, 5497, 2340, 1532, 1023, 1910,1
2018-11-24,11, 19, 0, 1, 0, 0, 0, 2, 1, 0,10960, 4793, 6167, 5192, 1286, 465, 4017,1
2018-11-25,12, 19, 0, 1, 0, 0, 0, 2, 1, 0,9169, 2950, 6219, 4324, 1768, 332, 2745,1
2018-11-26,13, 20, 0, 1, 0, 0, 0, 2, 0, 0,26, 12, 14, 8, 1, 6, 11,0
2018-11-27,13, 19, 0, 1, 0, 0, 0, 2, 0, 0,3040, 879, 2161, 351, 948, 774, 967,0
2018-11-28,12, 17, 0, 1, 0, 0, 0, 2, 0, 0,4178, 809, 3369, 477, 918, 554, 2229,0
2018-11-29,12, 18, 0, 1, 0, 0, 0, 4, 0, 0,3731, 758, 2973, 512, 707, 1098, 1414,0
2018-11-30,13, 19, 0, 1, 0, 0, 0, 2, 0, 0,3967, 1497, 2470, 667, 689, 837, 1774,0
2018-12-01,14, 20, 0, 1, 0, 0, 0, 2, 1, 0,8521, 1601, 6920, 2254, 2897, 1349, 2021,1
2018-12-02,15, 21, 0, 1, 1, 0, 0, 2, 1, 0,7793, 1753, 6040, 1009, 3104, 1572, 2108,1
2018-12-03,14, 19, 0, 0, 1, 0, 0, 2, 0, 0,1, 0, 1, 0, 0, 0, 1,0
2018-12-04,11, 16, 0, 0, 1, 0, 0, 5, 0, 0,3211, 1031, 2180, 554, 1055, 692, 910,0
2018-12-05,10, 14, 0, 0, 1, 0, 0, 4, 0, 0,4529, 1762, 2767, 2172, 442, 558, 1357,1
2018-12-06,7, 11, 0, 0, 1, 0, 0, 6, 0, 0,3340, 1043, 2297, 1081, 1013, 593, 653,0
2018-12-07,3, 8, 0, 0, 1, 0, 0, 6, 0, 0,3494, 1243, 2251, 1656, 737, 357, 744,0
2018-12-08,2, 5, 0, 0, 1, 1, 0, 6, 1, 0,6308, 1498, 4810, 1526, 1795, 907, 2080,1
2018-12-09,2, 9, 0, 0, 1, 0, 0, 2, 1, 0,6068, 1676, 4392, 2244, 1772, 647, 1405,1
2018-12-10,8, 10, 0, 0, 1, 0, 0, 4, 0, 0,1, 0, 1, 0, 0, 0, 1,0
2018-12-11,3, 9, 0, 1, 1, 0, 0, 2, 0, 0,2230, 223, 2007, 870, 220, 307, 833,0
2018-12-12,3, 8, 0, 1, 0, 0, 0, 2, 0, 0,3300, 987, 2313, 611, 560, 663, 1466,0
2018-12-13,3, 8, 0, 1, 0, 0, 0, 2, 0, 0,2349, 1050, 1299, 353, 728, 540, 728,0
2018-12-14,4, 9, 0, 1, 0, 0, 0, 2, 0, 0,3428, 499, 2929, 804, 711, 470, 1443,0
2018-12-15,7, 11, 0, 0, 1, 0, 0, 2, 1, 0,6730, 1640, 5090, 3355, 974, 391, 2010,1
2018-12-16,3, 9, 0, 1, 0, 0, 0, 2, 1, 0,7101, 2008, 5093, 1780, 545, 1346, 3430,1
2018-12-17,3, 12, 0, 0, 0, 0, 0, 2, 0, 0,1043, 302, 741, 155, 379, 164, 345,0
2018-12-18,6, 15, 0, 1, 0, 0, 0, 2, 0, 0,3014, 789, 2225, 881, 714, 201, 1218,0
2018-12-19,10, 15, 0, 1, 1, 0, 0, 2, 0, 0,2938, 762, 2176, 767, 478, 194, 1499,0
2018-12-20,10, 14, 0, 1, 1, 0, 0, 4, 0, 0,2581, 382, 2199, 489, 579, 448, 1065,0
2018-12-21,11, 15, 0, 1, 1, 0, 0, 2, 0, 0,2601, 625, 1976, 620, 599, 305, 1077,0
2018-12-22,10, 14, 0, 0, 1, 0, 0, 2, 1, 0,6231, 874, 5357, 3055, 1110, 546, 1520,1
2018-12-23,6, 12, 0, 1, 0, 0, 0, 5, 1, 0,6278, 1468, 4810, 2041, 1881, 973, 1383,1
2018-12-24,8, 12, 0, 1, 0, 0, 0, 2, 0, 0,55, 27, 28, 26, 8, 8, 13,0
2018-12-25,10, 13, 0, 1, 1, 0, 0, 2, 0, 0,1855, 401, 1454, 627, 372, 413, 443,0
2018-12-26,5, 10, 0, 0, 1, 0, 0, 6, 0, 0,3220, 738, 2482, 1053, 465, 230, 1472,0
2018-12-27,2, 8, 0, 1, 0, 0, 0, 6, 0, 0,3447, 926, 2521, 1701, 834, 188, 724,0
